Station Name: GURTEEN,,,,,,,,,,,,,,,,
Station Height: 75 M ,,,,,,,,,,,,,,,,
Latitude:53.035  ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
date:  -  00 to 00 utc,,,,,,,,,,,,,,,,
rain:  -  Precipitation Amount (mm),,,,,,,,,,,,,,,,
"maxtp: -  Maximum Air Temperature (C)	  ",,,,,,,,,,,,,,,,
mintp: -  Minimum  Air Temperature (C),,,,,,,,,,,,,,,,
gmin:  -  09utc Grass Minimum Temperature (C),,,,,,,,,,,,,,,,
"soil:  -  Mean 10cm soil temperature (C)	",,,,,,,,,,,,,,,,
cbl:   -  Mean CBL Pressure (hpa),,,,,,,,,,,,,,,,
wdsp:  -  Mean Wind Speed (kt),,,,,,,,,,,,,,,,
"hm:    -  Highest ten minute mean wind speed (kt)		                 ",,,,,,,,,,,,,,,,
ddhm:  -  Wind Direction at max 10 min mean (deg)                  ,,,,,,,,,,,,,,,,
hg:    -  Highest Gust (kt),,,,,,,,,,,,,,,,
pe:    -  Potential Evapotranspiration (mm)  ,,,,,,,,,,,,,,,,
evap:  -  Evaporation (mm),,,,,,,,,,,,,,,,
smd_wd:-  Soil Moisture Deficits(mm) well drained,,,,,,,,,,,,,,,,
smd_md:-  Soil Moisture Deficits(mm) moderately drained,,,,,,,,,,,,,,,,
smd_pd:-  Soil Moisture Deficits(mm) poorly drained,,,,,,,,,,,,,,,,
glorad:-  Global Radiation (J/cm sq.),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
date,maxtp,mintp,gmin,rain,cbl,wdsp,hm,ddhm,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
01-Oct-09,12.4,8.2,6.1,0,1013.9,4.6,8,0,12,13.37,0.8,1,0.8,0.8,0.8,489
02-Oct-09,15.7,8.1,5.9,0.4,1008.9,10.1,16,230,26,12.66,1.1,1.5,1.4,1.4,1.4,573
03-Oct-09,13.9,7.7,10.1,0.9,1000,12.5,20,240,32,12.32,1.1,1.6,1.6,1.6,1.6,669
04-Oct-09,12.4,6.6,4.1,0,1002.7,4.1,8,260,13,11.205,0.9,1.2,2.5,2.5,2.5,645
05-Oct-09,16,5.4,1.3,0,998.4,5.7,13,150,18,12.24,1.2,1.7,3.6,3.6,3.7,1066
06-Oct-09,12.5,2.1,6.8,17.6,996.5,5.4,12,0,20,11.82,0.4,0.6,0,-10,-10,163
07-Oct-09,13.2,0.5,-2.9,0,1004.3,3,6,330,10,9.589,0.9,1.3,0.9,0.9,-8.6,916
08-Oct-09,13.3,3.9,-0.4,0,1008.8,3.9,10,140,14,11.007,0.9,1.3,1.8,1.8,-7.2,949
09-Oct-09,15.3,6.7,5.5,11.2,1002.5,7.9,17,150,23,10.917,0.9,1.2,0,-8.5,-10,441
10-Oct-09,15.8,8.5,5.1,0.2,1005.3,5.7,11,270,18,11.745,0.8,1.2,0.6,0.6,-8.9,692
11-Oct-09,15,4.1,7.8,5.1,1011.3,5.9,12,330,19,12.955,0.7,1,0,-3.8,-10,751
12-Oct-09,15.4,0.8,-1.6,0.3,1019.6,3,7,150,10,10.858,0.8,1.2,0.5,0.5,-9,990
13-Oct-09,15.7,11.1,9.2,0.1,1020.8,3.3,6,190,9,13.02,0.7,0.9,1.1,1.1,-8,374
14-Oct-09,15.4,11,11.2,0,1021.5,4.2,8,110,11,13.76,0.8,1.2,1.9,1.9,-6.8,855
15-Oct-09,13.1,11.3,8.8,0,1025.1,2.8,6,310,10,12.938,0.5,0.7,2.4,2.4,-5.9,181
16-Oct-09,14.9,3.2,7.9,0,1027.5,2.7,6,40,9,12.44,0.6,0.8,3,3,-5,440
17-Oct-09,13.7,0.1,-2,0,1021.8,4.5,9,170,13,9.945,0.7,1,3.6,3.6,-4.1,906
18-Oct-09,14.5,9.9,6.7,1.6,1010.7,6.7,9,210,14,11.557,0.8,1,2.8,2.8,-4.7,369
19-Oct-09,12.8,10.4,9.1,0.1,992.2,12.9,22,130,32,11.27,0.8,1.1,3.5,3.5,-3.8,268
20-Oct-09,14.4,6.8,8.7,5.6,977.7,10,21,130,30,11.163,0.8,1.1,0,-1.3,-8.4,545
21-Oct-09,14.2,7.9,4.1,8.9,975.8,11.6,19,150,28,10.54,0.8,1.1,0,-8.1,-10,496
22-Oct-09,14.6,7.3,6.4,1.5,982.8,6,11,120,16,10.455,0.6,0.9,0,-0.9,-10,493
23-Oct-09,13.3,7.1,3.6,1.2,991.9,5.8,11,140,16,10.273,0.5,0.7,0,-0.7,-10,333
24-Oct-09,15.6,11.1,11,6.3,987.4,16.3,26,250,39,11.988,0.8,1.1,0,-5.5,-10,289
25-Oct-09,13.6,10,9.1,1.8,999.6,13.2,21,240,30,11.163,0.6,0.9,0,-1.2,-10,456
26-Oct-09,13.6,6.1,3,0.8,1005.1,7.6,14,140,19,10.615,0.3,0.5,0,-0.5,-10,329
27-Oct-09,15.4,12.7,9.6,2.5,999.6,13.8,24,160,33,12.58,0.6,0.9,0,-1.9,-10,152
28-Oct-09,16.9,11.3,9.2,0,1002.7,9.7,19,140,27,12.413,0.8,1,0.8,0.8,-8.7,481
29-Oct-09,15.5,12.9,9,0,1003.6,13.1,21,150,30,13.18,0.6,0.8,1.4,1.4,-7.6,77
30-Oct-09,16.3,11.4,13.9,8,1001.6,12.5,20,140,31,13.863,0.5,0.7,0,-6.1,-10,122
31-Oct-09,16.1,10.1,8.9,3.1,1003.8,9.2,13,190,21,12.167,0.7,0.9,0,-2.4,-10,475
01-Nov-09,12.8,5.3,7.9,24.8,992.8,8.9,19,240,27,11.227,0.4,0.6,0,-10,-10,546
02-Nov-09,11.1,5.6,2.7,7.5,986.4,8.7,13,200,19,8.64,0.4,0.6,0,-7.1,-10,284
03-Nov-09,11.5,6,5.6,9.2,977.5,10.8,20,250,35,9.148,0.4,0.6,0,-8.8,-10,411
04-Nov-09,11.3,6.2,4.2,3.1,978.8,12.4,20,290,30,7.78,0.7,0.9,0,-2.4,-10,455
05-Nov-09,11,5,4.4,0,989.7,11.4,18,290,25,7.588,0.6,0.8,0,-1.6,-10,443
06-Nov-09,11.1,3.7,2,9.5,989.4,10.5,23,250,33,7.556,0.4,0.6,0,-9.1,-10,331
07-Nov-09,8.7,4,1,15.4,985.2,10.2,17,240,26,6.525,0.4,0.5,0,-10,-10,182
08-Nov-09,11.5,4.1,0.6,0.2,1001.2,5.5,12,320,17,7.031,0.4,0.6,0.2,0.2,-9.3,484
09-Nov-09,9.6,3.5,-1,14.1,1006.3,7.3,13,170,20,7.018,0.2,0.4,0,-10,-10,130
10-Nov-09,10.4,-0.9,-2.1,0,1002.8,3.5,8,340,12,6.94,0.2,0.3,0.2,0.2,-9.3,520
11-Nov-09,9.7,-2.8,-5.7,4.7,991.5,6.9,14,120,20,4.935,0.3,0.4,0,-4.3,-10,272
12-Nov-09,10.6,5.4,-0.1,3.9,978.5,10.6,23,150,33,6.577,0.4,0.6,0,-3.5,-10,305
13-Nov-09,9.2,3,-1.3,14.6,974.8,8.5,18,40,26,5.641,0.4,0.6,0,-10,-10,300
14-Nov-09,9.6,3.7,4.1,4.9,974.6,8.6,14,280,22,6.44,0.4,0.5,0,-4.5,-10,412
15-Nov-09,12.3,4.9,-2.1,10,986,9,15,190,23,6.58,0.5,0.6,0,-9.5,-10,364
16-Nov-09,9.9,6.2,6.4,10.5,982.4,11.7,20,220,30,7.574,0.3,0.5,0,-10,-10,179
17-Nov-09,10,4.3,1.3,2.9,988.8,11.8,25,200,35,6.244,0.4,0.5,0,-2.5,-10,247
18-Nov-09,14.2,5.6,5.1,22,988,14.1,24,200,36,8.62,0.5,0.7,0,-10,-10,172
19-Nov-09,14.5,11.3,7.3,16.8,983.4,18,24,190,38,11.275,0.7,0.9,0,-10,-10,57
20-Nov-09,12,6.1,5.4,1.8,992.6,9.1,17,200,24,9.208,0.3,0.3,0,-1.5,-10,461
21-Nov-09,14.1,7.6,0.9,6,990.1,17.6,25,180,37,8.82,0.6,0.8,0,-5.5,-10,284
22-Nov-09,9,5.5,3.7,17,981.2,18.8,29,270,46,6.938,0.7,1.1,0,-10,-10,81
23-Nov-09,10.5,7.1,5.1,13.2,987.4,11.9,21,240,32,7.753,0.5,0.6,0,-10,-10,250
24-Nov-09,12.5,5.1,4.8,9.1,985.7,14.2,22,200,34,8.655,0.6,0.8,0,-8.5,-10,86
25-Nov-09,9,5.2,2.7,11.7,980.1,15.7,24,220,35,6.351,0.7,0.9,0,-10,-10,293
26-Nov-09,7.2,3.9,2.5,5.8,985.8,10.6,18,230,26,5.396,0.4,0.5,0,-5.4,-10,288
27-Nov-09,6.4,0.7,-0.3,1.8,985.5,6.4,11,220,17,3.979,0.3,0.4,0,-1.5,-10,169
28-Nov-09,2.6,-1.4,-5,0,981.8,4.5,9,340,14,2.444,0.1,0.1,0.1,0.1,-9.4,263
29-Nov-09,5.9,1.3,-1.4,2.4,987,12.7,16,0,26,3.253,0.5,0.7,0,-1.8,-10,117
30-Nov-09,4.9,-1.6,-4.1,0,1000.1,5.2,10,330,17,1.915,0,0,0,0,-9.5,402
01-Dec-09,8.3,0.2,-6.5,1.4,993.8,12.9,28,160,37,2.902,0.3,0.4,0,-1.1,-10,120
02-Dec-09,10.6,4.6,2,0.8,984.2,7.2,16,300,23,5.03,0.3,0.3,0,-0.5,-10,248
03-Dec-09,5.7,0,-1,0,993.6,8,15,310,25,3.524,0,0,0,0,-9.5,304
04-Dec-09,10.3,0.2,-4.8,4.6,989.8,8.3,17,160,24,4.198,0.2,0.3,0,-4.3,-10,128
05-Dec-09,11.7,5.6,3.2,4.7,976.4,11.4,19,180,27,6.376,0.5,0.6,0,-4.2,-10,101
06-Dec-09,7.9,4.4,2.3,2.9,977.4,13.6,21,210,31,5.203,0.6,0.6,0,-2.3,-10,271
07-Dec-09,7.2,4.6,3.1,6,984.2,8.5,14,290,20,5.123,0.3,0.5,0,-5.7,-10,88
08-Dec-09,12.1,4.5,2.3,1.7,991.7,11.6,21,160,32,5.888,0.4,0.5,0,-1.3,-10,142
09-Dec-09,10.2,3.8,4.7,2.4,1003,8.5,14,200,20,6.038,0.4,0.4,0,-2,-10,188
10-Dec-09,9,2.9,-1,0.2,1014.5,7.4,14,130,20,4.756,0,0.1,0,-0.2,-9.7,318
11-Dec-09,9.8,4.3,1.4,0,1019.8,10.8,17,130,24,6.54,0.4,0.4,0.4,0.4,-8.8,198
12-Dec-09,6.5,-1.7,-1.6,0.1,1023.4,6.1,13,130,18,4.485,0.2,0.3,0.5,0.5,-8.3,123
13-Dec-09,4,-2.7,-7.4,0,1023.4,2.3,5,20,7,1.957,0,0,0.5,0.5,-7.9,247
14-Dec-09,6.6,-2.9,-7,0.2,1017.5,4.3,10,320,15,1.934,0.2,0.3,0.5,0.5,-7.4,51
15-Dec-09,6.9,-0.8,-0.5,0.4,1012,5.1,10,50,16,4.228,0.1,0.1,0.2,0.2,-7.4,167
16-Dec-09,6.9,-3.1,-6.5,0.2,1008.1,4.1,8,0,13,2.701,0,0.1,0,0,-7.2,220
17-Dec-09,5,-2.4,-5.8,0.1,1009.7,5.2,9,20,15,2.483,0,0,0,-0.1,-6.9,267
18-Dec-09,0.5,-5.6,-10.5,0,1015,3.3,7,0,12,0.734,0,0,0,0,-6.6,285
19-Dec-09,5,-2.6,-10.1,2.2,1005.6,6,15,310,28,0.574,0.2,0.2,0,-2,-8.3,223
20-Dec-09,2.3,-2.8,-5.6,0,991.7,7.3,12,250,17,0.558,0,0,0,0,-7.9,333
21-Dec-09,2.2,-2.7,-4.9,0,980.8,5.8,9,220,14,0.448,0,0.1,0,0,-7.4,228
22-Dec-09,0.8,-3.7,-6.7,0.1,977.5,5.5,9,240,12,0.183,0,0,0,-0.1,-7.2,250
23-Dec-09,-0.1,-4.3,-8.9,0,977.6,3.4,8,150,11,-0.098,0.1,0.1,0.1,0.1,-6.7,175
24-Dec-09,-0.5,-6.6,-8.8,0,981.6,1.8,4,260,6,-0.235,0,0,0.1,0.1,-6.4,319
25-Dec-09,2.7,-7.7,-11.6,3.4,985.1,6.4,14,130,19,-0.33,0.2,0.2,0,-3.1,-9.3,89
26-Dec-09,5.7,1.3,-4.9,1.4,982.1,9.1,15,170,21,-0.155,0.3,0.4,0,-1.1,-10,178
27-Dec-09,5,-2.2,-1,0.1,989.3,8.2,20,270,30,-0.07,0,0,0,-0.1,-9.6,340
28-Dec-09,1.2,-4.3,-9.7,0,992.1,4.2,10,50,14,-0.021,0.1,0.1,0.1,0.1,-9,164
29-Dec-09,3.3,1.1,-9,5.4,985.3,13.6,18,60,26,0.043,0.3,0.5,0,-5,-10,42
30-Dec-09,3.7,1,1.3,10.8,985.4,16,23,60,33,0.858,0.3,0.5,0,-10,-10,49
31-Dec-09,3.2,-4,0.1,0.2,995.3,10.6,24,60,33,1.047,0.2,0.4,0,0,-9.5,160
01-Jan-10,-2.2,-5.9,-11.2,0,1003.3,2.4,5,210,7,0.331,0.1,0.1,0.1,0.1,-8.9,162
02-Jan-10,2.6,-5.5,-10.5,0,1009.4,4.9,8,220,11,-0.038,0,0,0.1,0.1,-8.5,327
03-Jan-10,2.6,-5.6,-6.1,0,1014.3,6.5,13,60,18,-0.132,0.1,0.2,0.2,0.2,-7.9,240
04-Jan-10,0.4,-6.4,-11.4,0.1,1010.4,3.9,9,230,13,-0.51,0,0,0.2,0.2,-7.6,238
05-Jan-10,1.4,-3,-9.6,0.4,1001.2,6.5,11,330,16,-0.265,0,0,0,-0.2,-7.6,325
06-Jan-10,1.4,-7.2,-5.6,0,1004.1,7.7,14,0,21,-0.556,0.1,0.2,0.1,0.1,-7.1,306
07-Jan-10,3,-7,-12.3,0,1009.5,4,7,220,9,-1.069,0.1,0.2,0.3,0.3,-6.6,254
08-Jan-10,-3.3,-7.9,-9.5,0,1017.6,1.5,5,50,6,-1.239,0.1,0.1,0.4,0.4,-6.2,149
09-Jan-10,-2.1,-8.4,-7.7,0.1,1022,0.8,2,40,4,-1.304,0.2,0.2,0.4,0.4,-5.8,113
10-Jan-10,0.5,-5,-6.9,0.2,1015.3,2.5,8,40,11,-0.953,0.2,0.2,0.4,0.4,-5.5,71
11-Jan-10,2.1,0.2,-3.2,1.2,1005.3,7.5,14,120,20,-0.416,0.1,0.2,0,-0.7,-6.3,192
12-Jan-10,4,0.5,-0.9,13.5,990.9,20.9,30,120,44,-0.238,0.3,0.6,0,-10,-10,63
13-Jan-10,4.2,0,-0.1,1.2,985.9,9,19,130,26,-0.158,0.1,0.2,0,-1.1,-10,223
14-Jan-10,7.1,0.9,-2.9,0.4,991.8,7,18,160,24,-0.108,0.1,0.1,0,-0.3,-9.8,366
15-Jan-10,10.6,6,-0.5,5.2,987.9,18,29,160,42,1.702,0.4,0.6,0,-4.8,-10,177
16-Jan-10,10.2,2.6,1.8,2.7,988.3,9.5,22,160,31,3.936,0.2,0.2,0,-2.5,-10,327
17-Jan-10,9.1,2.2,-0.6,0.1,1002.7,8.9,14,220,21,2.929,0.4,0.5,0.3,0.3,-9.2,261
18-Jan-10,9.9,3.6,2.5,0,1011.4,7.4,12,210,17,4.565,0.3,0.3,0.6,0.6,-8.5,353
19-Jan-10,7.2,4.4,-2.1,4.2,1002.2,15.7,25,130,35,4.139,0.4,0.6,0,-3.3,-10,108
20-Jan-10,9.2,1,-0.8,2.1,998.2,5.2,15,140,21,4.23,0.1,0.2,0,-2,-10,452
21-Jan-10,10.7,2.2,-4.6,3.9,997.1,14,25,160,37,4.898,0.3,0.5,0,-3.6,-10,84
22-Jan-10,8.6,-0.6,-1.8,0.2,1005.7,4.7,7,200,10,4.025,0.1,0.2,0,-0.1,-9.6,375
23-Jan-10,2,-2.9,-6.6,0,1015.1,2.1,5,220,7,1.945,0.1,0.2,0.1,0.1,-8.9,222
24-Jan-10,6.5,-3.9,-6.5,0.1,1017.7,2.5,5,290,8,2.324,0,0.1,0.1,0.1,-8.6,452
25-Jan-10,2.9,-2.9,-5.2,0,1024.7,2.4,6,150,8,2.136,0.1,0.2,0.2,0.2,-8,348
26-Jan-10,6.9,-1.2,-6.8,0,1031.6,3.6,7,140,9,1.661,0.2,0.3,0.3,0.3,-7.5,503
27-Jan-10,9.6,1.3,-4.6,0.8,1025.5,7.9,14,280,22,3.781,0.2,0.4,0,-0.2,-7.7,162
28-Jan-10,8.1,4.4,2.2,0.5,1004.8,9.7,17,270,25,4.708,0.3,0.4,0,-0.2,-7.5,212
29-Jan-10,7.8,0.7,2.7,1.9,992.6,10.4,24,340,38,4.791,0.1,0.2,0,-1.8,-8.9,428
30-Jan-10,4.4,-3,-7.1,0,996.8,4.4,8,280,11,2.375,0.2,0.3,0.2,0.2,-8.3,545
31-Jan-10,4.6,-2.7,-7.7,0,1002.1,5.7,12,310,16,1.355,0.2,0.3,0.3,0.3,-7.7,573
01-Feb-10,6.3,-1.5,-5.5,0,1004.8,6.9,12,220,16,1.76,0.3,0.4,0.6,0.6,-7.1,396
02-Feb-10,8.6,4.8,-1,6.5,999,8.8,15,230,21,4.704,0.3,0.5,0,-5.6,-10,317
03-Feb-10,9.6,2.1,3.9,5.6,995.7,7.5,14,260,20,4.918,0.3,0.5,0,-5.3,-10,336
04-Feb-10,9.6,2.1,-2.9,8.6,985.7,11.5,20,150,28,4.694,0.4,0.6,0,-8.2,-10,156
05-Feb-10,8.1,2.5,-0.4,1,987.6,8.7,14,90,21,4.788,0.4,0.6,0,-0.6,-10,388
06-Feb-10,4.5,1.4,-0.6,0.1,1004.9,3.7,9,120,13,4.157,0.2,0.3,0.1,0.1,-9.4,230
07-Feb-10,7.4,3.1,2.6,0,1011.8,9,15,140,21,4.8,0.5,0.7,0.6,0.6,-8.4,295
08-Feb-10,4.7,1,-1.5,0,1008,6.2,13,70,19,3.408,0.5,0.7,1.1,1.1,-7.5,196
09-Feb-10,5.1,-1.9,-0.7,0.1,1010.3,5.1,12,20,16,2.742,0.5,0.7,1.5,1.5,-6.7,344
10-Feb-10,4.3,-5.7,-10.7,0,1014.9,2.4,6,20,9,1.176,0.3,0.5,1.8,1.8,-6.1,550
11-Feb-10,4.5,-6.2,-10.5,0,1018.9,2.4,6,330,8,0.833,0.3,0.5,2.1,2.1,-5.5,699
12-Feb-10,5.3,-3.2,-8.7,0,1020.1,3.4,7,10,10,1.478,0.4,0.5,2.5,2.5,-4.8,364
13-Feb-10,5.9,-2.9,-8,0,1018.4,3,7,50,10,2.079,0.4,0.6,2.9,2.9,-4.2,395
14-Feb-10,7.2,-4.3,-9.1,0,1011.2,4.3,9,300,13,1.933,0.3,0.5,3.2,3.2,-3.6,547
15-Feb-10,8.7,1.1,-4.2,1.4,996.6,7.3,15,270,21,3.327,0.5,0.8,2.3,2.3,-4.3,455
16-Feb-10,6.4,-1.5,-4.2,0.7,982.8,6.6,12,240,17,2.64,0.4,0.7,2,2,-4.4,638
17-Feb-10,6.1,-3.3,-7.8,0,981.3,5.1,10,50,15,2.012,0.5,0.7,2.5,2.5,-3.7,529
18-Feb-10,5.7,-2.9,-7.9,0,985.3,3.8,9,330,15,2.098,0.5,0.7,3,3,-3,667
19-Feb-10,5.8,-2.3,-4.8,0.3,987.9,5.9,14,320,20,2.165,0.6,0.8,3.2,3.2,-2.6,620
20-Feb-10,5.1,-2.5,-7,0.6,986.4,5.4,11,200,16,1.888,0.4,0.7,3,3,-2.6,483
21-Feb-10,4.4,-4.8,-1.3,0,982.2,3.4,7,110,11,2.664,0.4,0.6,3.4,3.4,-2.1,731
22-Feb-10,3.1,-5.6,-10.1,0,981.1,3.3,8,60,12,1.158,0.3,0.5,3.8,3.8,-1.7,380
23-Feb-10,2.4,-3.5,-8.1,3.3,978.5,9,14,60,21,0.645,0.4,0.6,0.8,0.8,-4.5,189
24-Feb-10,3.5,0.9,-0.5,2.9,978.1,4.9,12,50,20,1.906,0.4,0.5,0,-1.7,-6.8,238
25-Feb-10,4.6,-2,-3.5,2,978.5,4.1,9,270,12,2.474,0.4,0.6,0,-1.6,-8.1,437
26-Feb-10,6.5,1.6,-0.1,2,980.1,9.9,18,250,28,3.081,0.5,0.9,0,-1.5,-9.1,513
27-Feb-10,8.5,-1.1,-5.1,0,981.6,4.4,9,170,12,3.557,0.8,1.2,0.8,0.8,-7.8,991
28-Feb-10,8.7,-2.3,-6.2,0,988.6,6.4,18,290,28,2.977,0.7,1.1,1.5,1.5,-6.7,845
01-Mar-10,9.6,-3.3,-8.3,0,1002.2,2.7,6,190,8,3.085,0.8,1.2,2.3,2.3,-5.6,1110
02-Mar-10,7.3,-3,-7.3,0,1010.5,8.1,15,130,22,2.639,0.6,1,3,3,-4.7,689
03-Mar-10,5.5,-0.8,1.7,5.5,1009.5,7.4,14,130,19,3.39,0.4,0.5,0,-2.2,-9.6,182
04-Mar-10,8.1,-3.6,-8.6,0,1017.7,3.1,6,50,9,2.922,0.7,1.1,0.7,0.7,-8.4,957
05-Mar-10,8.6,-4.9,-9.4,0,1024,2.3,6,350,9,2.931,0.8,1.2,1.5,1.5,-7.2,1108
06-Mar-10,8,-3.2,-7.5,0,1020.8,3.1,8,50,10,2.941,0.6,0.9,2.1,2.1,-6.2,644
07-Mar-10,6.7,-3.7,-4.8,0,1021.6,8.5,15,140,21,3.06,0.9,1.5,3,3,-5,1330
08-Mar-10,7.3,-5.8,-10.4,0,1021.3,5.8,13,130,17,1.907,1.2,1.7,4.1,4.1,-3.6,1373
09-Mar-10,9.2,-7.1,-10.4,0,1023.4,2.7,7,120,11,1.994,1.1,1.6,5.2,5.2,-2.3,1196
10-Mar-10,8.5,-5.8,-10.8,0,1023.2,2.6,9,70,13,2.23,0.8,1.3,6,6,-1.4,897
11-Mar-10,8.5,-4.8,-9.9,0,1020.1,3.8,10,0,15,2.766,1,1.4,6.9,6.9,-0.3,1040
12-Mar-10,10.1,2.2,-2.2,0.1,1020.2,7.1,12,350,20,4.407,1,1.4,7.7,7.7,0.5,640
13-Mar-10,9.5,1,2.6,0,1024.7,4.6,10,320,14,5.024,0.7,1,8.4,8.4,1.3,452
14-Mar-10,10.9,-1,-6.7,0,1024.4,6.1,11,330,17,4.27,1.1,1.6,9.4,9.4,2.4,978
15-Mar-10,10.6,-0.1,-4.8,0,1019.7,5.5,11,260,15,4.531,1.2,1.8,10.5,10.5,3.6,1186
16-Mar-10,9.9,-0.1,-5,0.1,1010.2,11.7,21,160,30,4.687,0.9,1.4,11.2,11.2,4.4,614
17-Mar-10,13.4,7.4,4.3,0,1003.2,11.9,18,180,27,6.899,1.3,2,12.4,12.4,5.8,881
18-Mar-10,14.5,8.4,8.6,2.4,994.8,17.6,26,170,36,8.225,1.5,2.2,11.4,11.4,4.9,506
19-Mar-10,10.3,3.8,0.6,12.9,996.5,6.5,14,230,20,7.084,0.9,1.3,0,-0.7,-7.1,600
20-Mar-10,11.7,2.4,3.7,1.1,997.3,7,12,0,18,7.085,1.4,2,0.3,0.3,-6.5,1123
21-Mar-10,13.8,2.3,-3,0,1000.8,10.1,21,170,28,7.151,1.5,2.2,1.8,1.8,-4.7,1232
22-Mar-10,10.5,2.9,4.8,5.6,999.9,12.7,24,170,40,7.531,1.3,2.2,0,-2.5,-8.7,1284
23-Mar-10,9.6,3.5,-1.5,2.3,997.3,11.9,19,160,24,6.358,1,1.6,0,-1.3,-9.5,600
24-Mar-10,12.2,5.6,5.4,4.2,987.7,7.9,15,140,22,8.216,1.5,2.3,0,-2.7,-10,1284
25-Mar-10,12.1,6.4,2,7.8,985.2,8.2,16,140,21,8.53,1.2,1.7,0,-6.6,-10,831
26-Mar-10,13.2,4.5,2,0.3,986.7,5.1,10,170,16,8.585,1.4,1.9,1.1,1.1,-8.4,1057
27-Mar-10,11.9,5.1,4.3,0.1,995.9,8,19,270,26,8.26,1.6,2.3,2.6,2.6,-6.5,1190
28-Mar-10,10.8,4.6,1.3,0,996.7,4.2,7,310,11,8.124,1.4,2,4,4,-4.8,1106
29-Mar-10,5.8,0.1,3.5,23.4,985.6,9.2,17,60,23,6.5,0.3,0.5,0,-10,-10,202
30-Mar-10,4.3,0.1,-0.1,17.3,980.2,16.4,25,330,39,4.312,0.5,1,0,-10,-10,533
31-Mar-10,6.5,-1.1,0,0.3,991.2,12.4,22,330,35,4.402,1.2,2.1,0.9,0.9,-8.6,1414
01-Apr-10,9.3,-0.5,-4.8,0.4,993.5,8.1,12,240,18,5.318,1.5,2.4,2,2,-7.1,1549
02-Apr-10,10.3,-0.3,1.1,8,985.5,8.2,17,100,27,5.976,1.2,1.8,0,-4.8,-10,847
03-Apr-10,9.2,-1.6,-5.4,0.5,993.3,6.3,16,330,22,5.077,0.9,1.3,0.4,0.4,-9.1,730
04-Apr-10,9.5,-1.4,-4.9,2.8,1002.1,10.1,19,190,27,5.163,1.1,1.9,0,-1.3,-10,1332
05-Apr-10,12.6,8.6,5.7,3.3,996.4,20.2,27,180,43,8.132,1.3,2.2,0,-2.2,-10,626
06-Apr-10,11.9,5.8,5.9,17.6,999,8.5,21,180,31,9.145,1.4,2.1,0,-10,-10,1080
07-Apr-10,12.7,1.9,-1.3,0.1,1012.9,7.2,14,290,19,8.366,1.9,2.9,1.8,1.8,-7.7,1774
08-Apr-10,13.6,4,-0.6,0.1,1021.2,5.3,10,210,14,8.983,1.8,2.6,3.5,3.5,-5.6,1561
09-Apr-10,13.6,3.9,-0.3,0,1022.1,8,16,150,21,9.2,1.8,2.7,5.3,5.3,-3.5,1375
10-Apr-10,16.8,4.8,2.8,0,1022.4,8,13,150,18,9.892,2.6,3.7,7.7,7.7,-0.7,1944
11-Apr-10,18.3,2,-2,0,1021.3,3.2,7,40,10,11.267,2.3,3.2,9.9,9.9,1.6,1764
12-Apr-10,15.8,1.5,-2.2,0,1021,4.3,11,40,16,11.238,2.1,3,11.8,11.8,3.7,1684
13-Apr-10,15.8,3.4, ,0,1019,6,11,40,16, , , , , , ,1634
14-Apr-10,11.1,0.5,-2,0,1016.8,6,12,50,17,9.743,1.5,2.2,1.5,1.5,1.5,1203
15-Apr-10,13.3,-0.4,-4.4,0,1018.5,6.2,12,60,17,9.523,1.9,2.8,3.4,3.4,3.4,1638
16-Apr-10,14.6,0.6,-3.4,0,1019.3,4.8,10,100,15,10.257,2.4,3.5,5.7,5.7,5.8,2180
17-Apr-10,14.9,2.4,-2.4,0,1013,4.6,9,330,13,11.023,2.5,3.5,8,8,8.3,2124
18-Apr-10,12.6,2.8,-1.2,0,1008.7,3.5,8,50,11,10.908,1.5,2.1,9.5,9.5,9.8,1092
19-Apr-10,12,0.8,4.3,0,1010.8,4.8,8,330,12,11.265,1.8,2.5,11.1,11.1,11.6,1502
20-Apr-10,10.8,-0.6,-5,0,1013.5,4.5,9,10,13,10.055,1.6,2.3,12.6,12.6,13.2,1363
21-Apr-10,11.8,-2.1,-6.8,0,1014.1,4,9,130,13,9.943,2.2,3.1,14.5,14.5,15.3,1984
22-Apr-10,12.8,1.4,-2.4,0,1009.7,4.6,10,120,14,10.783,2.2,3.2,16.4,16.4,17.4,1811
23-Apr-10,15.9,4.9,2.7,0,1004.8,7.3,12,190,18,11.552,2.9,4,18.9,18.9,20.1,1829
24-Apr-10,15.1,5.1,1.7,1.5,1002.4,10.4,20,140,27,10.722,1.6,2.3,18.7,18.7,20,879
25-Apr-10,16.4,9.2,8.5,3.5,1006.7,8.5,14,280,19,12.003,2,3,16.9,16.9,18.3,1430
26-Apr-10,18.2,8.4,6.7,0,1014.2,6.3,10,210,15,12.74,2.3,3.2,18.8,18.8,20.4,1434
27-Apr-10,14.9,9.3,6,1.8,1011.4,13,21,160,27,11.968,1.8,2.7,18.5,18.5,20.2,953
